Timestamp,university_type,location,academic_year,faculty,major,learning_hours,نوع التطوير اللي بتركز عليه أكتر,interview_readiness,mentor_contact,apps_count,acceptances_count,feedback_frequency,requirements_clarity,market_understanding,perceived_barriers,paid_for_training,events_attended,can_identify_gaps,frustration_sources,wants_skill_report,biggest_challenge,python_lvl,sql_lvl,excel_lvl,stats_lvl,viz_tools,ml_knowledge,projects_count,kaggle_participation,has_portfolio,info_sources,has_python,has_sql,has_excel,has_statistics,has_tableau,has_powerbi,has_any_viz_tool,learning_hours_num,apps_count_num,accept_count_num,events_num,region_category,is_cairo,faculty_category,is_related_major,has_ml,projects_num,has_projects,has_kaggle,has_portfolio_flag,has_mentor,tried_mentor,paid_training_flag,cant_afford,no_value,high_interview_readiness,is_government_univ,is_private_univ,is_national_univ,is_diploma,is_graduate,is_senior
2026-03-11 08:33:57.577,حكومية,الشرقية,تانية,تجارة / إدارة أعمال,محاسبه,أكثر من 10,"مشاريع عملية شخصية, تدريب فعلي",5,نعم,4_10,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, ضعف في عرض نفسي","لا , لا اري قيمة لذلك",لا,تقريبا,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,2,4,4,2,Power BI,نعم,4 – 5 مشاريع,لا,لا,مواقع توظيف,True,True,True,True,False,True,True,12,0,0,0,Provinces,False,Business,1,True,4.5,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False
2026-03-11 14:26:41.048,اهلية/دولية,أسيوط,تالته,تكنولوجيا المعلومات (IT),IT,أكثر من 10,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",3,نعم,11_25,اكثر,احيانا,واضحة لكن مش عارف أحدد موقفي,3,"ضعف في عرض نفسي, شبكة علاقات محدودة","لا , لا اري قيمة لذلك",مرة أو مرتين,تقريبا,عدم الرد تمامًا,جدًا,قلة الثقة في قدراتي,2,3,1,4,"Tableau, Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,لا,لا,LinkedIn,True,True,False,True,True,True,True,12,0,0,1,Provinces,False,Tech/CS,1,True,7.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2026-03-11 14:32:20.766,خاصة,الدقهلية,تانية,BIS,Accounting ,2–5,كورسات أونلاين,5,نعم,3_1,1,احيانا,واضحة جدًا وعارف أقيس نفسي عليها,4,شبكة علاقات محدودة,"لا , لا اري قيمة لذلك",أكثر من 3 مرات,نعم بدقة,منافسة عالية جدًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,0,0,3,4,لم أستخدم أي أداة,نعم,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,False,True,True,False,False,False,3,0,0,3,Provinces,False,Business/Tech,0,True,0.0,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
2026-03-11 17:17:27.335,حكومية,الدقهلية,اولي,حاسبات ومعلومات / علوم الحاسب,artificial intelligence ,5–10,"كورسات أونلاين, بناء CV / LinkedIn",1,لا,4_10,ولا واحدة,نادرا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","لا , لا استطيع تحمل التكلفة",مرة أو مرتين,تقريبا,رفض بدون توضيح سبب,جدًا,قلة المشاريع العملية في السيرة الذاتية,3,2,3,4,لم أستخدم أي أداة,نعم,لم أنجز أي مشروع بعد,لا,نعم,LinkedIn,True,True,True,True,False,False,False,7,0,0,1,Provinces,False,Tech/CS,0,True,0.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2026-03-11 17:26:20.098,حكومية,الدقهلية,تانية,علوم,فيزياء طبية,أقل من 2,بناء CV / LinkedIn,2,لا,4_10,3_2,احيانا,غير واضحة ومبهمة,3,قلة توجيه أو عدم وضوح متطلبات السوق,"نعم , مرة واحدة",لم تتوفر فرص في منطقتي,نعم بدقة,عملية تقديم معقدة,جدًا,عدم وجود تدريب أو خبرة عملية,0,0,3,0,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,LinkedIn,False,False,True,False,False,False,False,1,0,0,0,Provinces,False,Science,0,False,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2026-03-11 17:38:00.231,خاصة,الإسكندرية,تانية,هندسة,قسم عمارة و تصميم بيئي ,أقل من 2,تدريب فعلي,4,نعم,3_1,1,احيانا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, قلة توجيه أو عدم وضوح متطلبات السوق","لا , لا اري قيمة لذلك",مرة أو مرتين,تقريبا,متطلبات كتير ومش واضحة,جدًا,عدم وجود تدريب أو خبرة عملية,1,1,1,3,Power BI,نعم,لم أنجز أي مشروع بعد,لا,نعم,LinkedIn,False,False,False,True,False,True,True,1,0,0,1,Cairo/Alex,True,Engineering,0,True,0.0,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False
2026-03-11 17:45:02.036,حكومية,الدقهلية,تانية,حاسبات ومعلومات / علوم الحاسب,General ,2–5,"كورسات أونلاين, مشاريع عملية شخصية, تدريب فعلي, بناء CV / LinkedIn",3,نعم,0,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,4,"نقص خبرة عملية مثبتة, منافسة عالية جدًا","نعم , مرة واحدة",أكثر من 3 مرات,تقريبا,منافسة عالية جدًا,جدًا,عدم وجود تدريب أو خبرة عملية,3,1,3,2,لم أستخدم أي أداة,لا,2 – 3 مشاريع,لا,نعم,LinkedIn,True,False,True,True,False,False,False,3,0,0,3,Provinces,False,Tech/CS,0,False,2.5,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False
2026-03-11 18:01:03.987,حكومية,الدقهلية,تانية,هندسة,قسم حاسبات ونظم تحكم ,2–5,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",5,لا,4_10,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا","لا , لا اري قيمة لذلك",مرة أو مرتين,لا,رفض بدون توضيح سبب,الي حد ما,قلة المشاريع العملية في السيرة الذاتية,3,1,3,2,"Matplotlib, Seaborn",نعم,2 – 3 مشاريع,نعم,نعم,مواقع توظيف,True,False,True,True,False,False,False,3,0,0,1,Provinces,False,Engineering,1,True,2.5,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False
2026-03-11 18:39:13.750,حكومية,الغربية,تالته,حاسبات ومعلومات / علوم الحاسب,AI,أقل من 2,"كورسات أونلاين, مشاريع عملية شخصية",3,نعم,3_1,1,احيانا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","لا , لا اري قيمة لذلك",مرة أو مرتين,تقريبا,منافسة عالية جدًا,الي حد ما,عدم معرفة متطلبات الوظائف في السوق,3,3,2,2,"Tableau, Power BI, Matplotlib, Seaborn",نعم,4 – 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,True,True,True,1,0,0,1,Provinces,False,Tech/CS,1,True,4.5,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False
2026-03-11 19:10:04.852,حكومية,الغربية,خريج حديث,حاسبات ومعلومات / علوم الحاسب,CS,5–10,كورسات أونلاين,5,نعم,+25,3_2,نادرا,واضحة لكن مش عارف أحدد موقفي,4,"منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية, شبكة علاقات محدودة","نعم , اكثر من مرة",مرة أو مرتين,نعم بدقة,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,2,2,3,2,"Tableau, Power BI, Matplotlib",لا,أكثر من 5 مشاريع,لا,لا,LinkedIn,True,True,True,True,True,True,True,7,30,0,1,Provinces,False,Tech/CS,1,False,7.0,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False
2026-03-11 19:16:43.587,حكومية,الإسكندرية,تالته,حاسبات ومعلومات / علوم الحاسب,Data Science ,2–5,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",4,حاولت ولم أنجح,4_10,1,نادرا,واضحة لكن مش عارف أحدد موقفي,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, شبكة علاقات محدودة","نعم , مرة واحدة",لم تتوفر فرص في منطقتي,نعم بدقة,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,3,3,3,2,"Power BI, Matplotlib, Seaborn",نعم,2 – 3 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,3,0,0,0,Cairo/Alex,True,Tech/CS,1,True,2.5,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False
2026-03-11 19:20:44.078,اهلية/دولية,الدقهلية,تالته,هندسة,ذكاء اصطناعي ,أقل من 2,كورسات أونلاين,2,لا,0,ولا واحدة,ابدا,بتختلف من فرصة للتانية,1,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا","نعم , اكثر من مرة",مرة أو مرتين,نعم بدقة,منافسة عالية جدًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,2,1,1,3,"Matplotlib, Seaborn",نعم,مشروع واحد,لا,لا,LinkedIn,True,False,False,True,False,False,False,1,0,0,1,Provinces,False,Engineering,1,True,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2026-03-11 19:21:53.166,اهلية/دولية,القاهرة,رابعة,BIS,Business administration and digital transformation ,2–5,"كورسات أونلاين, مشاريع عملية شخصية",2,نعم,3_1,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,3,"نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق, منافسة عالية جدًا","نعم , مرة واحدة",لم تتوفر فرص في منطقتي,تقريبا,رفض بدون توضيح سبب,جدًا,عدم وجود تدريب أو خبرة عملية,2,1,2,1,"Tableau, Power BI",لا,2 – 3 مشاريع,لا,نعم,مواقع توظيف,True,False,True,False,True,True,True,3,0,0,0,Cairo/Alex,True,Business/Tech,1,False,2.5,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True
2026-03-11 19:23:27.849,حكومية,الدقهلية,اولي,حاسبات ومعلومات / علوم الحاسب,Else,2–5,"مسابقات / أنشطة, بناء CV / LinkedIn",4,نعم,4_10,3_2,ابدا,غير واضحة ومبهمة,3,"منافسة عالية جدًا, شبكة علاقات محدودة","لا , لا استطيع تحمل التكلفة",أكثر من 3 مرات,تقريبا,منافسة عالية جدًا,جدًا,عدم وجود تدريب أو خبرة عملية,2,0,2,2,لم أستخدم أي أداة,لا,لم أنجز أي مشروع بعد,لا,لا,جروبات فيسبوك,True,False,True,True,False,False,False,3,0,0,3,Provinces,False,Tech/CS,0,False,0.0,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
2026-03-11 19:24:28.240,حكومية,الدقهلية,تانية,حاسبات ومعلومات / علوم الحاسب,إحصاء وحاسب,2–5,كورسات أونلاين,2,نعم,0,ولا واحدة,ابدا,واضحة لكن مش عارف أحدد موقفي,2,منافسة عالية جدًا,"لا , لا اري قيمة لذلك",لم تتوفر فرص في منطقتي,تقريبا,متطلبات كتير ومش واضحة,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,1,2,3,Tableau,لا,لم أنجز أي مشروع بعد,لا,نعم,LinkedIn,True,False,True,True,True,False,True,3,0,0,0,Provinces,False,Tech/CS,1,False,0.0,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False
2026-03-11 20:03:46.324,خاصة,الإسكندرية,تانية,هندسة,عماره و تصميم بيئي,2–5,كورسات أونلاين,3,نعم,3_1,1,ابدا,بتختلف من فرصة للتانية,4,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, منافسة عالية جدًا","نعم , مرة واحدة",مرة أو مرتين,نعم بدقة,منافسة عالية جدًا,الي حد ما,عدم وجود تدريب أو خبرة عملية,1,1,2,3,لم أستخدم أي أداة,نعم,لم أنجز أي مشروع بعد,لا,نعم,أصدقاء/معارف,False,False,True,True,False,False,False,3,0,0,1,Cairo/Alex,True,Engineering,0,True,0.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False
2026-03-11 20:11:20.250,حكومية,الجيزة,خريج حديث,تمريض,علوم التمريض,5–10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",5,نعم,+25,اكثر,احيانا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, ضعف في عرض نفسي, منافسة عالية جدًا, شبكة علاقات محدودة","نعم , مرة واحدة",أكثر من 3 مرات,تقريبا,عدم الرد تمامًا,جدًا,قلة المشاريع العملية في السيرة الذاتية,2,2,3,3,"Power BI, Matplotlib, Seaborn",نعم,أكثر من 5 مشاريع,لا,نعم,LinkedIn,True,True,True,True,False,True,True,7,30,0,3,Cairo/Alex,True,Other,0,True,7.0,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False
2026-03-11 20:15:48.970,حكومية,الدقهلية,رابعة,تجارة / إدارة أعمال,إدارة أعمال - إنجليزي,5–10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",4,حاولت ولم أنجح,11_25,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص خبرة عملية مثبتة, منافسة عالية جدًا, نوع الجامعة أو الخلفية الأكاديمية","نعم , مرة واحدة",لا,تقريبا,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,2,1,3,1,"Tableau, Power BI, Matplotlib, Seaborn",لا,أكثر من 5 مشاريع,لا,نعم,LinkedIn,True,False,True,False,True,True,True,7,0,0,0,Provinces,False,Business,0,False,7.0,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True
2026-03-11 20:16:44.295,خاصة,القاهرة,خريج حديث,هندسة,electronics and communications ,5–10,"كورسات أونلاين, مشاريع عملية شخصية, بناء CV / LinkedIn",4,نعم,11_25,ولا واحدة,ابدا,بتختلف من فرصة للتانية,3,"نقص مهارات تقنية محددة, نقص خبرة عملية مثبتة, قلة توجيه أو عدم وضوح متطلبات السوق","نعم , مرة واحدة",لا,تقريبا,عدم الرد تمامًا,جدًا,عدم وجود تدريب أو خبرة عملية,1,2,3,1,Power BI,لا,2 – 3 مشاريع,لا,لا,LinkedIn,False,True,True,False,False,True,True,7,0,0,0,Cairo/Alex,True,Engineering,1,False,2.5,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
